"datasetKey","scientificName","acceptedScientificName","kingdom","genus","species","decimalLongitude","decimalLatitude","year","month","day","eventDate","verbatimEventDate","coordinateUncertaintyInMeters"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Cardinalis cardinalis (Linnaeus, 1758)","Cardinalis cardinalis (Linnaeus, 1758)","Animalia","Cardinalis","Cardinalis cardinalis",-83.195637,40.02242,2020,1,1,"2020-01-01T08:47:17","Wed Jan 01 2020 08:47:17 GMT-0500 (EST)",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Prunus serotina Ehrh.","Prunus serotina Ehrh.","Plantae","Prunus","Prunus serotina",-87.985073,42.283202,2020,1,1,"2020-01-01T09:40:00","2020/01/01 9:40 AM CST",174
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Euonymus japonicus Thunb.","Euonymus japonicus Thunb.","Plantae","Euonymus","Euonymus japonicus",-73.512962,40.674655,2020,1,1,"2020-01-01T10:14:25","Wed Jan 01 2020 10:14:25 GMT-0500 (EST)",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Clethra alnifolia L.","Clethra alnifolia L.","Plantae","Clethra","Clethra alnifolia",-75.986506,39.470245,2020,1,1,"2020-01-01T14:35:00","2020/01/01 2:35 PM EST",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Plantago lanceolata L.","Plantago lanceolata L.","Plantae","Plantago","Plantago lanceolata",-73.549112,40.587395,2020,1,2,"2020-01-02T11:43:10","Thu Jan 02 2020 11:43:10 GMT-0500 (EST)",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Quercus montana Willd.","Quercus montana Willd.","Plantae","Quercus","Quercus montana",-79.560747,40.705929,2020,1,2,"2020-01-02T15:15:05","Thu Jan 02 2020 15:15:05 GMT-0500 (EST)",22
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Mareca strepera (Linnaeus, 1758)","Anas strepera Linnaeus, 1758","Animalia","Anas","Anas strepera",-73.515983,40.681411,2020,1,1,"2020-01-01T11:02:00","2020/01/01 11:02 AM EST",61
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Turdus migratorius Linnaeus, 1766","Turdus migratorius Linnaeus, 1766","Animalia","Turdus","Turdus migratorius",-83.193397,40.0215,2020,1,2,"2020-01-02T16:33:47","Thu Jan 02 2020 16:33:47 GMT-0500 (EST)",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Pteridium aquilinum (L.) Kuhn","Pteridium aquilinum (L.) Kuhn","Plantae","Pteridium","Pteridium aquilinum",-74.603964,39.864211,2020,1,1,"2020-01-01T10:35:02","Wed Jan 01 2020 10:35:02 GMT-0500 (EST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Dryopteris intermedia A.Gray","Dryopteris intermedia A.Gray","Plantae","Dryopteris","Dryopteris intermedia",-75.462822,40.096675,2020,1,1,"2020-01-01T15:33:16","Wed Jan 01 2020 15:33:16 GMT-0500 (EST)",16
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer negundo L.","Acer negundo L.","Plantae","Acer","Acer negundo",-88.405028,41.955395,2020,1,1,"2020-01-01T15:34:15","2020-01-01 3:34:15 PM CST",9
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Myodocha serripes Olivier & A.G., 1811","Myodocha serripes Olivier & A.G., 1811","Animalia","Myodocha","Myodocha serripes",-77.024433,38.937818,2020,1,1,"2020-01-01T16:45:47","Wed Jan 01 2020 16:45:47 GMT-0500 (EST)",28181
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Vulpes vulpes (Linnaeus, 1758)","Vulpes vulpes (Linnaeus, 1758)","Animalia","Vulpes","Vulpes vulpes",-77.348086,38.93816,2020,1,1,"2020-01-01T11:02:00","2020/01/01 11:02 AM EST",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Carya tomentosa (Lam.) Nutt.","Carya alba (L.) Nutt.","Plantae","Carya","Carya alba",-73.513778,40.687062,2020,1,1,"2020-01-01T09:18:13","Wed Jan 01 2020 09:18:13 GMT-0500 (EST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Junco hyemalis (Linnaeus, 1758)","Junco hyemalis (Linnaeus, 1758)","Animalia","Junco","Junco hyemalis",-84.168018,39.617155,2020,1,1,"2020-01-01T18:07:00","2020/01/01 6:07 PM EST",14
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Melanitta deglandi (Bonaparte, 1850)","Melanitta fusca deglandi (Bonaparte, 1850)","Animalia","Melanitta","Melanitta fusca",-76.859407,43.9414,2020,1,1,"2020-01-01T12:56:00","2020/01/01 12:56 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Larus delawarensis Ord, 1815","Larus delawarensis Ord, 1815","Animalia","Larus","Larus delawarensis",-77.022968,38.888161,2020,1,2,"2020-01-02T17:12:00","2020/01/02 5:12 PM EST",190
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Sphyrapicus varius (Linnaeus, 1766)","Sphyrapicus varius (Linnaeus, 1766)","Animalia","Sphyrapicus","Sphyrapicus varius",-83.357505,35.042961,2020,1,1,"2020-01-01T11:02:41","Wed Jan 01 2020 11:02:41 GMT-0500 (EST)",50
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Junco hyemalis (Linnaeus, 1758)","Junco hyemalis (Linnaeus, 1758)","Animalia","Junco","Junco hyemalis",-84.523551,39.166723,2020,1,1,"2020-01-01T09:39:00","2020/01/01 9:39 AM EST",122
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Haliaeetus leucocephalus (Linnaeus, 1766)","Haliaeetus leucocephalus (Linnaeus, 1766)","Animalia","Haliaeetus","Haliaeetus leucocephalus",-79.804202,43.306538,2020,1,1,"2020-01-01T08:51:00","2020/01/01 8:51 AM EST",81
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Hexastylis arifolia Small","Hexastylis arifolia Small","Plantae","Hexastylis","Hexastylis arifolia",-78.753193,35.830028,2020,1,1,"2020-01-01T11:52:39","Wed Jan 01 2020 11:52:39 GMT-0500 (EST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Castor canadensis Kuhl, 1820","Castor canadensis Kuhl, 1820","Animalia","Castor","Castor canadensis",-72.779446,41.955123,2020,1,1,"2020-01-01T11:05:09","Wed Jan 01 2020 11:05:09 GMT-0500 (EST)",18
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Exidia crenata (Schwein.) Fr.","Tremella crenata Schwein.","Fungi","Tremella","Tremella crenata",-73.51808,40.690937,2020,1,1,"2020-01-01T08:20:38","Wed Jan 01 2020 08:20:38 GMT-0500 (EST)",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Pinus strobus L.","Pinus strobus L.","Plantae","Pinus","Pinus strobus",-76.922087,38.987649,2020,1,1,"2020-01-01T09:43:00","2020/01/01 9:43 AM HST",394
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Platanus occidentalis L.","Platanus occidentalis L.","Plantae","Platanus","Platanus occidentalis",-87.742604,41.977304,2020,1,1,"2020-01-01T14:00:52","Wed Jan 01 2020 14:00:52 GMT-0600 (CST)",10
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Sialia sialis (Linnaeus, 1758)","Sialia sialis (Linnaeus, 1758)","Animalia","Sialia","Sialia sialis",-82.479357,36.49746,2020,1,1,"2020-01-01T12:18:00","2020/01/01 12:18 PM EST",2170
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Myriopteris tomentosa F","Myriopteris tomentosa F","Plantae","Myriopteris","Myriopteris tomentosa",-79.01825,36.086845,2020,1,1,"2020-01-01T14:57:21","Wed Jan 01 2020 14:57:21 GMT-0500 (EST)",10
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Carpiodes carpio (Rafinesque, 1820)","Carpiodes carpio (Rafinesque, 1820)","Animalia","Carpiodes","Carpiodes carpio",-88.639473,37.088893,2020,1,1,"2020-01-01T12:44:00","2020/01/01 12:44 PM CST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Melanerpes carolinus (Linnaeus, 1758)","Melanerpes carolinus (Linnaeus, 1758)","Animalia","Melanerpes","Melanerpes carolinus",-91.231025,43.728471,2020,1,1,"2020-01-01T00:00:00","2020/01/01",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Baeolophus bicolor (Linnaeus, 1766)","Baeolophus bicolor (Linnaeus, 1766)","Animalia","Baeolophus","Baeolophus bicolor",-89.618108,39.87133,2020,1,1,"2020-01-01T13:33:00","2020/01/01 1:33 PM CST",15
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Epigaea repens L.","Epigaea repens L.","Plantae","Epigaea","Epigaea repens",-70.628747,41.602622,2020,1,1,"2020-01-01T12:07:23","Wed Jan 01 2020 12:07:23 GMT-0500 (EST)",10
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Sorghastrum nutans (L.) Nash","Sorghastrum nutans (L.) Nash","Plantae","Sorghastrum","Sorghastrum nutans",-88.193832,42.491989,2020,1,1,"2020-01-01T13:26:00","2020/01/01 1:26 PM CST",15
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Pinus sylvestris L.","Pinus sylvestris L.","Plantae","Pinus","Pinus sylvestris",-81.27737,43.033489,2020,1,1,"2020-01-01T16:07:00","2020/01/01 4:07 PM EST",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Calvatia cyathiformis (Bosc) Morgan","Calvatia cyathiformis (Bosc) Morgan","Fungi","Calvatia","Calvatia cyathiformis",-75.254997,39.894305,2020,1,1,"2020-01-01T15:55:55","Wed Jan 01 2020 15:55:55 GMT-0500 (EST)",65
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Anas platyrhynchos platyrhynchos","Anas platyrhynchos platyrhynchos","Animalia","Anas","Anas platyrhynchos",-74.997257,39.835336,2020,1,1,"2020-01-01T17:19:00","2020/01/01 5:19 PM EST",61
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Colaptes auratus (Linnaeus, 1758)","Colaptes auratus (Linnaeus, 1758)","Animalia","Colaptes","Colaptes auratus",-84.02,39.569669,2020,1,1,"2020-01-01T16:56:00","2020/01/01 4:56 PM EST",83
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Odocoileus virginianus (Zimmermann, 1780)","Odocoileus virginianus (Zimmermann, 1780)","Animalia","Odocoileus","Odocoileus virginianus",-72.186567,41.761616,2020,1,2,"2020-01-02T14:55:01","Thu Jan 02 2020 14:55:01 GMT-0500 (EST)",24
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Bubo virginianus (Gmelin, 1788)","Bubo virginianus (Gmelin, 1788)","Animalia","Bubo","Bubo virginianus",-85.107628,35.034499,2020,1,1,"2020-01-01T06:53:01","Wed Jan 01 2020 06:53:01 GMT-0500 (EST)",150
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Dryobates pubescens (Linnaeus, 1766)","Dendrocopos pubescens (Linnaeus, 1758)","Animalia","Dendrocopos","Dendrocopos pubescens",-86.93616,40.452366,2020,1,2,"2020-01-02T15:43:00","2020/01/02 3:43 PM EST",170
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Pachysandra terminalis Siebold & Zucc.","Pachysandra terminalis Siebold & Zucc.","Plantae","Pachysandra","Pachysandra terminalis",-74.992427,39.829447,2020,1,2,"2020-01-02T15:14:00","2020/01/02 3:14 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter cooperii (Bonaparte, 1828)","Accipiter cooperii (Bonaparte, 1828)","Animalia","Accipiter","Accipiter cooperii",-87.886343,42.999351,2020,1,2,"2020-01-02T14:11:00","2020/01/02 2:11 PM CST",185
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Symphyotrichum puniceum (L.) Á.Löve & D.Löve","Symphyotrichum puniceum (L.) Á.Löve & D.Löve","Plantae","Symphyotrichum","Symphyotrichum puniceum",-81.267149,43.043506,2020,1,2,"2020-01-02T16:53:00","2020/01/02 4:53 PM EST",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Polystichum acrostichoides (Michx.) Schott","Polystichum acrostichoides (Michx.) Schott","Plantae","Polystichum","Polystichum acrostichoides",-82.628053,35.237055,2020,1,1,"2020-01-01T11:10:21","Wed Jan 01 2020 11:10:21 GMT-0500 (EST)",15
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Branta canadensis (Linnaeus, 1758)","Branta canadensis (Linnaeus, 1758)","Animalia","Branta","Branta canadensis",-74.986449,39.834181,2020,1,2,"2020-01-02T17:23:00","2020/01/02 5:23 PM EST",61
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Rubus phoenicolasius Maxim.","Rubus phoenicolasius Maxim.","Plantae","Rubus","Rubus phoenicolasius",-73.944588,40.924662,2020,1,2,"2020-01-02T13:49:54","Thu Jan 02 2020 13:49:54 GMT-0500 (EST)",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Juniperus virginiana L.","Juniperus virginiana L.","Plantae","Juniperus","Juniperus virginiana",-80.220693,43.549798,2020,1,1,"2020-01-01T15:55:15","Wed Jan 01 2020 15:55:15 GMT-0500 (EST)",42
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Bucephala albeola (Linnaeus, 1758)","Bucephala albeola (Linnaeus, 1758)","Animalia","Bucephala","Bucephala albeola",-87.886343,42.999351,2020,1,2,"2020-01-02T14:02:00","2020/01/02 2:02 PM CST",185
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-81.266414,43.043637,2020,1,2,"2020-01-02T16:38:00","2020/01/02 4:38 PM EST",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Junco hyemalis (Linnaeus, 1758)","Junco hyemalis (Linnaeus, 1758)","Animalia","Junco","Junco hyemalis",-87.983442,42.285964,2020,1,1,"2020-01-01T09:12:00","2020/01/01 9:12 AM CST",128
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Anas Linnaeus, 1758","Anas Linnaeus, 1758","Animalia","Anas",NA,-75.261286,39.88843,2020,1,2,"2020-01-02T11:59:00","2020/01/02 11:59 AM EST",275
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Ilex opaca Soland. ex Ait.","Ilex opaca Soland. ex Ait.","Plantae","Ilex","Ilex opaca",-74.992397,39.829455,2020,1,2,"2020-01-02T15:14:00","2020/01/02 3:14 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Centaurea ×moncktonii Thuill.","Centaurea ×moncktonii Thuill.","Plantae","Centaurea","Centaurea moncktonii",-81.261336,43.041359,2020,1,2,"2020-01-02T16:11:00","2020/01/02 4:11 PM EST",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Mareca strepera (Linnaeus, 1758)","Anas strepera Linnaeus, 1758","Animalia","Anas","Anas strepera",-75.264746,39.877701,2020,1,2,"2020-01-02T11:27:00","2020/01/02 11:27 AM EST",54
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Kalmia latifolia L.","Kalmia latifolia L.","Plantae","Kalmia","Kalmia latifolia",-83.667687,35.77197,2020,1,1,"2020-01-01T15:32:24","Wed Jan 01 2020 15:32:24 GMT-0500 (EST)",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Mitchella repens L.","Mitchella repens L.","Plantae","Mitchella","Mitchella repens",-83.667725,35.772013,2020,1,1,"2020-01-01T15:32:53","Wed Jan 01 2020 15:32:53 GMT-0500 (EST)",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Melospiza melodia (A.Wilson, 1810)","Melospiza melodia (A.Wilson, 1810)","Animalia","Melospiza","Melospiza melodia",-76.544072,37.458087,2020,1,1,"2020-01-01T15:00:00","2020/01/01 3:00 PM EST",211
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Pinus strobus L.","Pinus strobus L.","Plantae","Pinus","Pinus strobus",-83.669826,37.78409,2020,1,1,"2020-01-01T15:58:41","Wed Jan 01 2020 15:58:41 GMT-0500 (EST)",24
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Vinca major L.","Vinca major L.","Plantae","Vinca","Vinca major",-73.515617,40.686222,2020,1,1,"2020-01-01T11:23:58","Wed Jan 01 2020 11:23:58 GMT-0500 (EST)",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Zonotrichia albicollis (J.F.Gmelin, 1789)","Zonotrichia albicollis (J.F.Gmelin, 1789)","Animalia","Zonotrichia","Zonotrichia albicollis",-76.615878,39.290619,2020,1,2,"2020-01-02T09:40:02","Thu Jan 02 2020 09:40:02 GMT-0500 (EST)",38
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Lanius borealis Viellot, 1808","Lanius borealis Viellot, 1808","Animalia","Lanius","Lanius borealis",-79.048652,43.953813,2020,1,1,"2020-01-01T14:23:00","2020/01/01 2:23 PM EST",61
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Sitta carolinensis Latham, 1790","Sitta carolinensis Latham, 1790","Animalia","Sitta","Sitta carolinensis",-79.849042,43.314779,2020,1,1,"2020-01-01T12:35:00","2020/01/01 12:35 PM EST",184
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Juglans nigra L.","Juglans nigra L.","Plantae","Juglans","Juglans nigra",-81.263578,43.041247,2020,1,2,"2020-01-02T17:05:00","2020/01/02 5:05 PM EST",2
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Staphylea trifolia L.","Staphylea trifolia L.","Plantae","Staphylea","Staphylea trifolia",-89.615608,39.870356,2020,1,1,"2020-01-01T14:19:00","2020/01/01 2:19 PM CST",15
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Canis latrans Say, 1823","Canis latrans Say, 1823","Animalia","Canis","Canis latrans",-87.99357,42.278185,2020,1,1,"2020-01-01T07:43:00","2020/01/01 7:43 AM CST",131
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Branta canadensis (Linnaeus, 1758)","Branta canadensis (Linnaeus, 1758)","Animalia","Branta","Branta canadensis",-74.986253,39.834181,2020,1,2,"2020-01-02T17:23:00","2020/01/02 5:23 PM EST",61
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Ranunculus recurvatus Poir.","Ranunculus recurvatus Poir.","Plantae","Ranunculus","Ranunculus recurvatus",-81.266266,43.043642,2020,1,2,"2020-01-02T16:37:00","2020/01/02 4:37 PM EST",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Sciurus carolinensis Gmelin, 1788","Sciurus carolinensis Gmelin, 1788","Animalia","Sciurus","Sciurus carolinensis",-87.893531,43.068241,2020,1,1,"2020-01-01T09:42:33","Wed Jan 01 2020 09:42:33 GMT-0600 (CST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Aralia spinosa L.","Aralia spinosa L.","Plantae","Aralia","Aralia spinosa",-76.24257,36.311445,2020,1,1,"2020-01-01T12:02:00","2020/01/01 12:02 PM EST",122
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Martes americana (Turton, 1806)","Martes americana (Turton, 1806)","Animalia","Martes","Martes americana",-78.359805,45.583684,2020,1,1,"2020-01-01T13:08:11","Wed Jan 01 2020 13:08:11 GMT-0500 (EST)",65
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Harmonia axyridis (Pallas, 1773)","Harmonia axyridis (Pallas, 1773)","Animalia","Harmonia","Harmonia axyridis",-85.255417,34.932978,2020,1,1,"2020-01-01T12:10:38","Wed Jan 01 2020 12:10:38 GMT-0500 (EST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Zenaida macroura (Linnaeus, 1758)","Zenaida macroura (Linnaeus, 1758)","Animalia","Zenaida","Zenaida macroura",-76.922087,38.987649,2020,1,1,"2020-01-01T10:33:00","2020/01/01 10:33 AM HST",394
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Polystichum acrostichoides (Michx.) Schott","Polystichum acrostichoides (Michx.) Schott","Plantae","Polystichum","Polystichum acrostichoides",-83.667595,35.771908,2020,1,1,"2020-01-01T15:31:51","Wed Jan 01 2020 15:31:51 GMT-0500 (EST)",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Verbascum thapsus L.","Verbascum thapsus L.","Plantae","Verbascum","Verbascum thapsus",-88.191526,42.490749,2020,1,1,"2020-01-01T13:54:00","2020/01/01 1:54 PM CST",31
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Sciurus niger Linnaeus, 1758","Sciurus niger Linnaeus, 1758","Animalia","Sciurus","Sciurus niger",-83.238747,42.316412,2020,1,1,"2020-01-01T16:41:50","Wed Jan 01 2020 16:41:50 GMT-0500 (EST)",10
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Verbascum thapsus L.","Verbascum thapsus L.","Plantae","Verbascum","Verbascum thapsus",-87.979279,42.283646,2020,1,1,"2020-01-01T08:38:00","2020/01/01 8:38 AM CST",114
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Apiosporina morbosa (Schwein.) Arx","Apiosporina morbosa (Schwein.) Arx","Fungi","Apiosporina","Apiosporina morbosa",-84.442565,42.691295,2020,1,2,"2020-01-02T09:06:00","2020/01/02 9:06 AM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Pinus strobus L.","Pinus strobus L.","Plantae","Pinus","Pinus strobus",-74.371161,40.735899,2020,1,2,"2020-01-02T00:00:00","2020-01-02",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Cinna arundinacea L.","Cinna arundinacea L.","Plantae","Cinna","Cinna arundinacea",-89.617405,39.870257,2020,1,1,"2020-01-01T13:42:00","2020/01/01 1:42 PM CST",15
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Comptonia peregrina Coulter","Comptonia peregrina Coulter","Plantae","Comptonia","Comptonia peregrina",-72.523834,42.299259,2020,1,1,"2020-01-01T14:44:30","2020-01-01 2:44:30 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Cardinalis cardinalis (Linnaeus, 1758)","Cardinalis cardinalis (Linnaeus, 1758)","Animalia","Cardinalis","Cardinalis cardinalis",-83.191062,40.023403,2020,1,1,"2020-01-01T09:00:58","Wed Jan 01 2020 09:00:58 GMT-0500 (EST)",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Diospyros virginiana L.","Diospyros virginiana L.","Plantae","Diospyros","Diospyros virginiana",-82.944047,35.101067,2020,1,1,"2020-01-01T14:33:45","Wed Jan 01 2020 14:33:45 GMT-0500 (EST)",10
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Turdus migratorius Linnaeus, 1766","Turdus migratorius Linnaeus, 1766","Animalia","Turdus","Turdus migratorius",-73.512703,40.675587,2020,1,1,"2020-01-01T10:11:00","2020/01/01 10:11 AM EST",15
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Ilex opaca Soland. ex Ait.","Ilex opaca Soland. ex Ait.","Plantae","Ilex","Ilex opaca",-74.371161,40.735899,2020,1,2,"2020-01-02T00:00:00","2020-01-02",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Juncus effusus L.","Juncus effusus L.","Plantae","Juncus","Juncus effusus",-81.268877,43.037849,2020,1,2,"2020-01-02T15:33:00","2020/01/02 3:33 PM EST",2
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Psylla buxi (Linnaeus, 1758)","Psylla buxi (Linnaeus, 1758)","Animalia","Psylla","Psylla buxi",-73.572122,40.606474,2020,1,1,"2020-01-01T00:00:03","Wed Jan 01 2020 00:00:03 GMT-0500 (EST)",27908
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Lonicera japonica Thunb.","Lonicera japonica Thunb.","Plantae","Lonicera","Lonicera japonica",-73.517267,40.690442,2020,1,1,"2020-01-01T00:01:52","Wed Jan 01 2020 00:01:52 GMT-0500 (EST)",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Eurytetranychus buxi (Garman, 1935)","Eurytetranychus buxi (Garman, 1935)","Animalia","Eurytetranychus","Eurytetranychus buxi",-73.531049,40.766278,2020,1,1,"2020-01-01T00:00:08","Wed Jan 01 2020 00:00:08 GMT-0500 (EST)",27908
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Hedera helix L.","Hedera helix L.","Plantae","Hedera","Hedera helix",-73.517297,40.690455,2020,1,1,"2020-01-01T00:02:08","Wed Jan 01 2020 00:02:08 GMT-0500 (EST)",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Rosa multiflora Thunb.","Rosa multiflora Thunb.","Plantae","Rosa","Rosa multiflora",-73.517325,40.69045,2020,1,1,"2020-01-01T00:02:49","Wed Jan 01 2020 00:02:49 GMT-0500 (EST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Insolibasidium deformans (C.J.Gould) Oberw. & Bandoni","Insolibasidium deformans (C.J.Gould) Oberw. & Bandoni","Fungi","Insolibasidium","Insolibasidium deformans",-73.517272,40.69045,2020,1,1,"2020-01-01T00:01:55","Wed Jan 01 2020 00:01:55 GMT-0500 (EST)",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Canis latrans Say, 1823","Canis latrans Say, 1823","Animalia","Canis","Canis latrans",-80.244325,43.697312,2020,1,1,"2020-01-01T08:56:48","Wed Jan 01 2020 08:56:48 GMT-0500 (EST)",16
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Larus marinus Linnaeus, 1758","Larus marinus Linnaeus, 1758","Animalia","Larus","Larus marinus",-79.791855,43.283728,2020,1,1,"2020-01-01T09:39:00","2020/01/01 9:39 AM EST",122
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Cyanocitta cristata (Linnaeus, 1758)","Cyanocitta cristata (Linnaeus, 1758)","Animalia","Cyanocitta","Cyanocitta cristata",-80.249357,43.694318,2020,1,1,"2020-01-01T09:42:01","Wed Jan 01 2020 09:42:01 GMT-0500 (EST)",28
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Odocoileus virginianus (Zimmermann, 1780)","Odocoileus virginianus (Zimmermann, 1780)","Animalia","Odocoileus","Odocoileus virginianus",-72.557544,41.755469,2020,1,1,"2020-01-01T09:44:31","Wed Jan 01 2020 09:44:31 GMT-0500 (EST)",27754
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Rhamnus cathartica L.","Rhamnus cathartica L.","Plantae","Rhamnus","Rhamnus cathartica",-87.929713,41.737575,2020,1,1,"2020-01-01T11:43:00","2020/01/01 11:43 AM CST",27754
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Castor canadensis Kuhl, 1820","Castor canadensis Kuhl, 1820","Animalia","Castor","Castor canadensis",-90.702452,35.781331,2020,1,1,"2020-01-01T09:06:23","Wed Jan 01 2020 09:06:23 GMT-0600 (CST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Tsuga canadensis Carrière","Tsuga canadensis Carrière","Plantae","Tsuga","Tsuga canadensis",-79.557039,40.704644,2020,1,1,"2020-01-01T09:22:17","Wed Jan 01 2020 09:22:17 GMT-0500 (EST)",22
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Melanerpes erythrocephalus (Linnaeus, 1758)","Melanerpes erythrocephalus (Linnaeus, 1758)","Animalia","Melanerpes","Melanerpes erythrocephalus",-77.385025,39.067825,2020,1,1,"2020-01-01T09:20:11","Wed Jan 01 2020 09:20:11 GMT-0500 (EST)",10
